"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 08 01:30:22 UTC 2024","Wed May 08 01:30:25 UTC 2024","3105","tests.integration","test_node_port","","","","test_data_integrator","Test the nodeport."
"passed","Wed May 08 01:29:34 UTC 2024","Wed May 08 01:29:56 UTC 2024","21859","tests.integration","test_tls","","","","test_connected_encryption","Test encryption when backend database is using TLS."
"passed","Wed May 08 01:29:56 UTC 2024","Wed May 08 01:31:05 UTC 2024","68504","tests.integration","test_exporter","","","","test_exporter_endpoint_with_tls","Test that the exporter endpoint works when related with TLS"
"passed","Wed May 08 01:27:25 UTC 2024","Wed May 08 01:30:20 UTC 2024","175083","tests.integration","test_node_port","","","","test_build_and_deploy","Test the deployment of the charm."
"passed","Wed May 08 01:27:39 UTC 2024","Wed May 08 01:29:20 UTC 2024","100924","tests.integration","test_log_rotation","","","","test_log_rotation","Test log rotation."
"passed","Wed May 08 01:27:52 UTC 2024","Wed May 08 01:29:34 UTC 2024","102289","tests.integration","test_tls","","","","test_build_deploy_and_relate","Test encryption when backend database is using TLS."
"passed","Wed May 08 01:30:21 UTC 2024","Wed May 08 01:30:22 UTC 2024","1306","tests.integration","test_node_port","","","","test_tls","Test the database relation."
"passed","Wed May 08 01:27:36 UTC 2024","Wed May 08 01:31:28 UTC 2024","232254","tests.integration","test_charm","","","","test_database_relation","Test the database relation."
"passed","Wed May 08 01:27:36 UTC 2024","Wed May 08 01:29:56 UTC 2024","139772","tests.integration","test_exporter","","","","test_exporter_endpoint","Test that exporter endpoint is functional."
"passed","Wed May 08 01:30:22 UTC 2024","Wed May 08 01:30:22 UTC 2024","378","tests.integration","test_node_port","","","","test_node_port_and_clusterip_setup","Test the nodeport."
